"ID","FAMILY_ID","DR_DATE","DR_COMMENTS","LAST_UPDATED_BY","LAST_UPDATED_DATE","CREATED_BY","CREATED_DATE"
68482,3480,"05-02-2016","","",04-FEB-16 05.22.37.354000000 PM,"",04-FEB-16 05.22.37.354000000 PM
68483,3481,"05-02-2016","","",04-FEB-16 05.23.05.855000000 PM,"",04-FEB-16 05.23.05.855000000 PM
68484,3482,"05-02-2016","","",04-FEB-16 05.23.13.749000000 PM,"",04-FEB-16 05.23.13.749000000 PM
68485,3483,"05-02-2016","","",04-FEB-16 05.23.36.900000000 PM,"",04-FEB-16 05.23.36.900000000 PM
68486,3484,"05-02-2016","","",04-FEB-16 05.24.01.033000000 PM,"",04-FEB-16 05.24.01.033000000 PM
68487,3485,"05-02-2016","","",04-FEB-16 05.24.48.847000000 PM,"",04-FEB-16 05.24.48.847000000 PM
68488,3492,"05-02-2016","","",04-FEB-16 05.25.00.126000000 PM,"",04-FEB-16 05.25.00.126000000 PM
68489,2734,"05-02-2016","","",04-FEB-16 05.25.41.700000000 PM,"",04-FEB-16 05.25.41.700000000 PM
68490,2735,"05-02-2016","","",04-FEB-16 05.26.12.448000000 PM,"",04-FEB-16 05.26.12.448000000 PM
68491,2737,"05-02-2016","","",04-FEB-16 05.27.39.388000000 PM,"",04-FEB-16 05.27.39.388000000 PM
68492,2738,"05-02-2016","","",04-FEB-16 05.28.10.120000000 PM,"",04-FEB-16 05.28.10.120000000 PM
68493,2741,"05-02-2016","","",04-FEB-16 05.28.14.269000000 PM,"",04-FEB-16 05.28.14.269000000 PM
68494,2744,"05-02-2016","","",04-FEB-16 05.28.36.266000000 PM,"",04-FEB-16 05.28.36.266000000 PM
68495,2757,"05-02-2016","","",04-FEB-16 05.28.44.892000000 PM,"",04-FEB-16 05.28.44.892000000 PM
68496,2758,"05-02-2016","","",04-FEB-16 05.28.54.206000000 PM,"",04-FEB-16 05.28.54.206000000 PM
68497,2759,"05-02-2016","","",04-FEB-16 05.29.18.916000000 PM,"",04-FEB-16 05.29.18.916000000 PM
68498,2760,"05-02-2016","","",04-FEB-16 05.30.26.823000000 PM,"",04-FEB-16 05.30.26.823000000 PM
68499,2761,"05-02-2016","","",04-FEB-16 05.30.35.669000000 PM,"",04-FEB-16 05.30.35.669000000 PM
68500,2762,"05-02-2016","","",04-FEB-16 05.31.02.095000000 PM,"",04-FEB-16 05.31.02.095000000 PM
68501,2763,"05-02-2016","","",04-FEB-16 05.31.06.183000000 PM,"",04-FEB-16 05.31.06.183000000 PM
68502,2764,"05-02-2016","","",04-FEB-16 05.31.27.773000000 PM,"",04-FEB-16 05.31.27.773000000 PM
68503,2765,"05-02-2016","","",04-FEB-16 05.31.35.058000000 PM,"",04-FEB-16 05.31.35.058000000 PM
68504,2766,"05-02-2016","","",04-FEB-16 05.31.53.654000000 PM,"",04-FEB-16 05.31.53.654000000 PM
68505,2767,"05-02-2016","","",04-FEB-16 05.32.14.059000000 PM,"",04-FEB-16 05.32.14.059000000 PM
68506,2768,"05-02-2016","","",04-FEB-16 05.32.50.157000000 PM,"",04-FEB-16 05.32.50.157000000 PM
68507,3530,"05-02-2016","","",04-FEB-16 05.32.58.956000000 PM,"",04-FEB-16 05.32.58.956000000 PM
68508,3531,"05-02-2016","","",04-FEB-16 05.33.04.104000000 PM,"",04-FEB-16 05.33.04.104000000 PM
68509,3532,"05-02-2016","","",04-FEB-16 05.33.17.691000000 PM,"",04-FEB-16 05.33.17.691000000 PM
68510,3533,"05-02-2016","","",04-FEB-16 05.34.43.320000000 PM,"",04-FEB-16 05.34.43.320000000 PM
68511,3534,"05-02-2016","","",04-FEB-16 05.34.49.326000000 PM,"",04-FEB-16 05.34.49.326000000 PM
68512,3535,"05-02-2016","","",04-FEB-16 05.35.21.431000000 PM,"",04-FEB-16 05.35.21.431000000 PM
68513,3536,"05-02-2016","","",04-FEB-16 05.35.25.971000000 PM,"",04-FEB-16 05.35.25.971000000 PM
68514,3537,"05-02-2016","","",04-FEB-16 05.35.52.756000000 PM,"",04-FEB-16 05.35.52.756000000 PM
68515,3538,"05-02-2016","","",04-FEB-16 05.36.00.822000000 PM,"",04-FEB-16 05.36.00.822000000 PM
68516,3539,"05-02-2016","","",04-FEB-16 05.36.32.178000000 PM,"",04-FEB-16 05.36.32.178000000 PM
68517,3540,"05-02-2016","FOM - Thumbs Up
DOO - Thumbs Down
FOS - Thumbs Down
VIS - Thumbs Up
PLM - Thumbs Down (bug 22670731)","",04-FEB-16 05.36.51.179000000 PM,"",04-FEB-16 05.36.51.179000000 PM
68518,3541,"05-02-2016","","",04-FEB-16 05.37.35.998000000 PM,"",04-FEB-16 05.37.35.998000000 PM
68519,3570,"05-02-2016","BUGs: 22567862, 22275804, 22578362, 22642407","",04-FEB-16 05.37.45.264000000 PM,"",04-FEB-16 05.37.45.264000000 PM
68520,2921,"05-02-2016","","",04-FEB-16 05.38.09.850000000 PM,"",04-FEB-16 05.38.09.850000000 PM
68521,3091,"05-02-2016","","",04-FEB-16 05.38.25.466000000 PM,"",04-FEB-16 05.38.25.466000000 PM
68522,2727,"05-02-2016","","",04-FEB-16 06.15.52.582000000 PM,"",04-FEB-16 06.15.52.582000000 PM
68523,3676,"05-02-2016","","",04-FEB-16 07.56.28.183000000 PM,"",04-FEB-16 07.56.28.183000000 PM
68525,3702,"05-02-2016","","",05-FEB-16 11.46.17.993000000 AM,"",05-FEB-16 11.46.17.993000000 AM
68634,1025,"06-02-2016","","",06-FEB-16 02.37.41.330000000 AM,"",06-FEB-16 02.37.41.330000000 AM
68635,1027,"06-02-2016","","",06-FEB-16 02.38.05.542000000 AM,"",06-FEB-16 02.38.05.542000000 AM
68636,2296,"07-02-2016","","",06-FEB-16 04.30.11.155000000 PM,"",06-FEB-16 04.30.11.155000000 PM
68637,2298,"07-02-2016","","",06-FEB-16 04.30.51.793000000 PM,"",06-FEB-16 04.30.51.793000000 PM
68638,2300,"07-02-2016","","",06-FEB-16 04.31.19.468000000 PM,"",06-FEB-16 04.31.19.468000000 PM
68639,2303,"07-02-2016","","",06-FEB-16 04.31.38.406000000 PM,"",06-FEB-16 04.31.38.406000000 PM
68640,2304,"07-02-2016","","",06-FEB-16 04.31.47.907000000 PM,"",06-FEB-16 04.31.47.907000000 PM
68641,2709,"07-02-2016","","",06-FEB-16 04.32.08.998000000 PM,"",06-FEB-16 04.32.08.998000000 PM
68642,2710,"07-02-2016","","",06-FEB-16 04.32.16.345000000 PM,"",06-FEB-16 04.32.16.345000000 PM
68643,2711,"07-02-2016","","",06-FEB-16 04.32.37.125000000 PM,"",06-FEB-16 04.32.37.125000000 PM
68644,2712,"07-02-2016","","",06-FEB-16 04.33.38.667000000 PM,"",06-FEB-16 04.33.38.667000000 PM
68645,2713,"07-02-2016","","",06-FEB-16 04.33.47.200000000 PM,"",06-FEB-16 04.33.47.200000000 PM
68646,2714,"07-02-2016","","",06-FEB-16 04.34.14.391000000 PM,"",06-FEB-16 04.34.14.391000000 PM
68647,2715,"07-02-2016","","",06-FEB-16 04.34.18.244000000 PM,"",06-FEB-16 04.34.18.244000000 PM
68648,2716,"07-02-2016","","",06-FEB-16 04.34.39.772000000 PM,"",06-FEB-16 04.34.39.772000000 PM
68649,2717,"07-02-2016","","",06-FEB-16 04.34.48.913000000 PM,"",06-FEB-16 04.34.48.913000000 PM
68650,2718,"07-02-2016","","",06-FEB-16 04.35.08.710000000 PM,"",06-FEB-16 04.35.08.710000000 PM
68651,2719,"07-02-2016","","",06-FEB-16 04.35.26.088000000 PM,"",06-FEB-16 04.35.26.088000000 PM
68652,2720,"07-02-2016","","",06-FEB-16 04.35.58.302000000 PM,"",06-FEB-16 04.35.58.302000000 PM
68653,1025,"07-02-2016","","",06-FEB-16 04.36.11.656000000 PM,"",06-FEB-16 04.36.11.656000000 PM
68654,1027,"07-02-2016","","",06-FEB-16 04.36.36.897000000 PM,"",06-FEB-16 04.36.36.897000000 PM
68655,3277,"07-02-2016","","",06-FEB-16 04.37.03.276000000 PM,"",06-FEB-16 04.37.03.276000000 PM
68656,3278,"07-02-2016","","",06-FEB-16 04.37.11.185000000 PM,"",06-FEB-16 04.37.11.185000000 PM
68657,3279,"07-02-2016","","",06-FEB-16 04.37.30.639000000 PM,"",06-FEB-16 04.37.30.639000000 PM
68658,3280,"07-02-2016","","",06-FEB-16 04.38.29.419000000 PM,"",06-FEB-16 04.38.29.419000000 PM
68659,3281,"07-02-2016","","",06-FEB-16 04.38.34.926000000 PM,"",06-FEB-16 04.38.34.926000000 PM
68660,3282,"07-02-2016","","",06-FEB-16 04.39.03.568000000 PM,"",06-FEB-16 04.39.03.568000000 PM
68661,3283,"07-02-2016","","",06-FEB-16 04.39.07.327000000 PM,"",06-FEB-16 04.39.07.327000000 PM
68662,3284,"07-02-2016","","",06-FEB-16 04.39.32.287000000 PM,"",06-FEB-16 04.39.32.287000000 PM
68663,3285,"07-02-2016","","",06-FEB-16 04.39.38.917000000 PM,"",06-FEB-16 04.39.38.917000000 PM
68664,3286,"07-02-2016","","",06-FEB-16 04.39.57.669000000 PM,"",06-FEB-16 04.39.57.669000000 PM
68665,3287,"07-02-2016","","",06-FEB-16 04.40.15.515000000 PM,"",06-FEB-16 04.40.15.515000000 PM
68666,3288,"07-02-2016","","",06-FEB-16 04.40.47.713000000 PM,"",06-FEB-16 04.40.47.713000000 PM
68667,3318,"07-02-2016","","",06-FEB-16 04.41.01.894000000 PM,"",06-FEB-16 04.41.01.894000000 PM
68668,3319,"07-02-2016","","",06-FEB-16 04.41.11.129000000 PM,"",06-FEB-16 04.41.11.129000000 PM
68669,3321,"07-02-2016","","",06-FEB-16 04.41.21.753000000 PM,"",06-FEB-16 04.41.21.753000000 PM
68670,3322,"07-02-2016","","",06-FEB-16 04.42.05.214000000 PM,"",06-FEB-16 04.42.05.214000000 PM
68671,3325,"07-02-2016","","",06-FEB-16 04.42.09.551000000 PM,"",06-FEB-16 04.42.09.551000000 PM
68672,3326,"07-02-2016","","",06-FEB-16 04.42.39.207000000 PM,"",06-FEB-16 04.42.39.207000000 PM
68673,3327,"07-02-2016","","",06-FEB-16 04.43.07.989000000 PM,"",06-FEB-16 04.43.07.989000000 PM
68674,3328,"07-02-2016","","",06-FEB-16 04.44.07.347000000 PM,"",06-FEB-16 04.44.07.347000000 PM
68675,3342,"07-02-2016","","",06-FEB-16 04.44.33.211000000 PM,"",06-FEB-16 04.44.33.211000000 PM
68676,3347,"07-02-2016","","",06-FEB-16 04.44.38.063000000 PM,"",06-FEB-16 04.44.38.063000000 PM
68677,3352,"07-02-2016","","",06-FEB-16 04.44.59.575000000 PM,"",06-FEB-16 04.44.59.575000000 PM
68678,3596,"07-02-2016","","",06-FEB-16 04.45.24.364000000 PM,"",06-FEB-16 04.45.24.364000000 PM
68679,3609,"07-02-2016","","",06-FEB-16 04.45.28.950000000 PM,"",06-FEB-16 04.45.28.950000000 PM
68680,3634,"07-02-2016","","",06-FEB-16 04.45.43.380000000 PM,"",06-FEB-16 04.45.43.380000000 PM
68681,3289,"07-02-2016","","",06-FEB-16 04.46.29.821000000 PM,"",06-FEB-16 04.46.29.821000000 PM
68682,3290,"07-02-2016","","",06-FEB-16 04.46.36.763000000 PM,"",06-FEB-16 04.46.36.763000000 PM
68683,3291,"07-02-2016","","",06-FEB-16 04.46.51.583000000 PM,"",06-FEB-16 04.46.51.583000000 PM
68684,3292,"07-02-2016","","",06-FEB-16 04.47.34.031000000 PM,"",06-FEB-16 04.47.34.031000000 PM
68685,3293,"07-02-2016","","",06-FEB-16 04.47.39.273000000 PM,"",06-FEB-16 04.47.39.273000000 PM
68686,3294,"07-02-2016","","",06-FEB-16 04.47.46.324000000 PM,"",06-FEB-16 04.47.46.324000000 PM
68687,3295,"07-02-2016","","",06-FEB-16 04.47.49.444000000 PM,"",06-FEB-16 04.47.49.444000000 PM
68688,3296,"07-02-2016","","",06-FEB-16 04.48.01.846000000 PM,"",06-FEB-16 04.48.01.846000000 PM
66974,3570,"20-01-2016","","",19-JAN-16 06.35.51.610000000 PM,"",19-JAN-16 06.35.51.610000000 PM
66972,3540,"20-01-2016","VCP - Thumbs up, re-run passed.
VIS - Thumbs up
FOS - Thumbs up (bug 22570721, 22558180)
CML - Thumbs up (bug 22570721)
CST - Thumbs up (bug 22570721)
MFG - Thumbs up (bug Bug 22572664)
DOO - Thumbs down - Perf issue, reruns failed
FOM - Thumbs down - Perf issue, rerun failed
LOG - Thumbs Down -- PO pending approval issue
GBL -- Thumbs Down --  Unable to launch GBL setup tasks
RCS/CMK - Thumbs up, re-run passed.","",19-JAN-16 06.34.13.266000000 PM,"",19-JAN-16 06.34.13.266000000 PM
67089,3532,"21-01-2016","","",20-JAN-16 05.21.27.100000000 PM,"",20-JAN-16 05.21.27.100000000 PM
67090,3533,"21-01-2016","","",20-JAN-16 05.23.21.870000000 PM,"",20-JAN-16 05.23.21.870000000 PM
67091,3534,"21-01-2016","","",20-JAN-16 05.23.27.767000000 PM,"",20-JAN-16 05.23.27.767000000 PM
67092,3535,"21-01-2016","","",20-JAN-16 05.24.17.250000000 PM,"",20-JAN-16 05.24.17.250000000 PM
67093,3536,"21-01-2016","","",20-JAN-16 05.24.21.712000000 PM,"",20-JAN-16 05.24.21.712000000 PM
67094,3537,"21-01-2016","","",20-JAN-16 05.24.57.686000000 PM,"",20-JAN-16 05.24.57.686000000 PM
67095,3538,"21-01-2016","","",20-JAN-16 05.25.08.980000000 PM,"",20-JAN-16 05.25.08.980000000 PM
67096,3539,"21-01-2016","","",20-JAN-16 05.25.51.615000000 PM,"",20-JAN-16 05.25.51.615000000 PM
67097,3540,"21-01-2016","CST - Thumbs up (Known issue - bug 22311933)
CML - Thumbs up
CZ - Thumbs up
FOS - Thumbs up
PIM - Thumbs up - Known issues
DOO - Thumbs up , Known Issue
RCS/CNK - Thumbs Up, passed on re-run
VCP - Thumbs UP
MFG = Thumbs up, bug22273948
VIS - Thumbs UP
LOG - Thumbs UP. Known issue
GBL - Passed on rerun
PLM - Passed on rerun","",20-JAN-16 05.26.20.272000000 PM,"",20-JAN-16 05.26.20.272000000 PM
67098,3541,"21-01-2016","","",20-JAN-16 05.27.25.933000000 PM,"",20-JAN-16 05.27.25.933000000 PM
67099,3570,"21-01-2016","","",20-JAN-16 05.27.36.573000000 PM,"",20-JAN-16 05.27.36.573000000 PM
67100,2921,"21-01-2016","","",20-JAN-16 05.27.59.692000000 PM,"",20-JAN-16 05.27.59.692000000 PM
67101,3091,"21-01-2016","","",20-JAN-16 05.28.14.793000000 PM,"",20-JAN-16 05.28.14.793000000 PM
67185,3485,"22-01-2016","","",21-JAN-16 05.34.36.781000000 PM,"",21-JAN-16 05.34.36.781000000 PM
67186,3492,"22-01-2016","","",21-JAN-16 05.34.46.547000000 PM,"",21-JAN-16 05.34.46.547000000 PM
67187,2734,"22-01-2016","","",21-JAN-16 05.35.19.775000000 PM,"",21-JAN-16 05.35.19.775000000 PM
67188,2735,"22-01-2016","","",21-JAN-16 05.35.41.522000000 PM,"",21-JAN-16 05.35.41.522000000 PM
67189,2737,"22-01-2016","","",21-JAN-16 05.37.00.552000000 PM,"",21-JAN-16 05.37.00.552000000 PM
67190,2738,"22-01-2016","","",21-JAN-16 05.37.40.831000000 PM,"",21-JAN-16 05.37.40.831000000 PM
67191,2741,"22-01-2016","","",21-JAN-16 05.37.44.856000000 PM,"",21-JAN-16 05.37.44.856000000 PM
67192,2744,"22-01-2016","","",21-JAN-16 05.38.04.824000000 PM,"",21-JAN-16 05.38.04.824000000 PM
67193,2757,"22-01-2016","","",21-JAN-16 05.38.13.170000000 PM,"",21-JAN-16 05.38.13.170000000 PM
67194,2758,"22-01-2016","","",21-JAN-16 05.38.22.780000000 PM,"",21-JAN-16 05.38.22.780000000 PM
67195,2759,"22-01-2016","","",21-JAN-16 05.38.49.440000000 PM,"",21-JAN-16 05.38.49.440000000 PM
67196,2760,"22-01-2016","","",21-JAN-16 05.40.19.469000000 PM,"",21-JAN-16 05.40.19.469000000 PM
67197,2761,"22-01-2016","","",21-JAN-16 05.40.25.709000000 PM,"",21-JAN-16 05.40.25.709000000 PM
67198,2762,"22-01-2016","","",21-JAN-16 05.41.03.570000000 PM,"",21-JAN-16 05.41.03.570000000 PM
67199,2763,"22-01-2016","","",21-JAN-16 05.41.09.436000000 PM,"",21-JAN-16 05.41.09.436000000 PM
67200,2764,"22-01-2016","","",21-JAN-16 05.41.41.151000000 PM,"",21-JAN-16 05.41.41.151000000 PM
67201,2765,"22-01-2016","","",21-JAN-16 05.41.51.696000000 PM,"",21-JAN-16 05.41.51.696000000 PM
67202,2766,"22-01-2016","","",21-JAN-16 05.42.26.360000000 PM,"",21-JAN-16 05.42.26.360000000 PM
67203,2767,"22-01-2016","VCP - Thumbs Up","",21-JAN-16 05.42.52.100000000 PM,"",21-JAN-16 05.42.52.100000000 PM
67204,2768,"22-01-2016","","",21-JAN-16 05.43.37.496000000 PM,"",21-JAN-16 05.43.37.496000000 PM
67205,3530,"22-01-2016","","",21-JAN-16 05.43.49.071000000 PM,"",21-JAN-16 05.43.49.071000000 PM
67206,3531,"22-01-2016","","",21-JAN-16 05.43.54.719000000 PM,"",21-JAN-16 05.43.54.719000000 PM
67207,3532,"22-01-2016","","",21-JAN-16 05.44.07.246000000 PM,"",21-JAN-16 05.44.07.246000000 PM
67208,3533,"22-01-2016","","",21-JAN-16 05.45.57.070000000 PM,"",21-JAN-16 05.45.57.070000000 PM
67209,3534,"22-01-2016","","",21-JAN-16 05.46.03.076000000 PM,"",21-JAN-16 05.46.03.076000000 PM
67210,3535,"22-01-2016","","",21-JAN-16 05.46.48.644000000 PM,"",21-JAN-16 05.46.48.644000000 PM
67211,3536,"22-01-2016","","",21-JAN-16 05.46.54.323000000 PM,"",21-JAN-16 05.46.54.323000000 PM
67212,3537,"22-01-2016","","",21-JAN-16 05.47.32.215000000 PM,"",21-JAN-16 05.47.32.215000000 PM
67213,3538,"22-01-2016","","",21-JAN-16 05.47.43.572000000 PM,"",21-JAN-16 05.47.43.572000000 PM
67214,3539,"22-01-2016","","",21-JAN-16 05.48.22.791000000 PM,"",21-JAN-16 05.48.22.791000000 PM
67215,3540,"22-01-2016","MFG - Thumbs up.Bug#22273948,22585913
VCP - Thumbs up, bug # 22587051,22585913
CMK - Thumbs Up. Bug#22570721
RCS - THUMBS Up. Bug#22570721
FOS - Thumbs up. Bug # 22570721
CST - Thumbs up. Known bug 22311933 
LOG -- Thumbs Up (failures due to known issues)
GBL -- Thumbs Up
PLM -- Thumbs Up (Failed case passed on rerun)
DOO - Thumbs down : 22588125; 22585732
FOM - Thumbs up
VIS - Thumbs up
CZ - Thumbs Up.","",21-JAN-16 05.48.48.063000000 PM,"",21-JAN-16 05.48.48.063000000 PM
67216,3541,"22-01-2016","","",21-JAN-16 05.49.47.234000000 PM,"",21-JAN-16 05.49.47.234000000 PM
67217,3570,"22-01-2016","","",21-JAN-16 05.49.57.795000000 PM,"",21-JAN-16 05.49.57.795000000 PM
67218,2921,"22-01-2016","","",21-JAN-16 05.50.24.425000000 PM,"",21-JAN-16 05.50.24.425000000 PM
67219,3091,"22-01-2016","","",21-JAN-16 05.50.37.498000000 PM,"",21-JAN-16 05.50.37.498000000 PM
67235,2296,"25-01-2016","","",24-JAN-16 05.03.18.778000000 PM,"",24-JAN-16 05.03.18.778000000 PM
67236,2298,"25-01-2016","","",24-JAN-16 05.03.48.730000000 PM,"",24-JAN-16 05.03.48.730000000 PM
67237,2300,"25-01-2016","","",24-JAN-16 05.04.10.508000000 PM,"",24-JAN-16 05.04.10.508000000 PM
67238,2303,"25-01-2016","","",24-JAN-16 05.04.28.526000000 PM,"",24-JAN-16 05.04.28.526000000 PM
67239,2304,"25-01-2016","","",24-JAN-16 05.04.37.777000000 PM,"",24-JAN-16 05.04.37.777000000 PM
67240,3518,"25-01-2016","","",24-JAN-16 05.04.51.115000000 PM,"",24-JAN-16 05.04.51.115000000 PM
67241,3519,"25-01-2016","","",24-JAN-16 05.04.55.436000000 PM,"",24-JAN-16 05.04.55.436000000 PM
67242,3520,"25-01-2016","","",24-JAN-16 05.05.08.135000000 PM,"",24-JAN-16 05.05.08.135000000 PM
67243,3521,"25-01-2016","","",24-JAN-16 05.06.10.597000000 PM,"",24-JAN-16 05.06.10.597000000 PM
67244,3522,"25-01-2016","","",24-JAN-16 05.06.16.385000000 PM,"",24-JAN-16 05.06.16.385000000 PM
67245,3523,"25-01-2016","","",24-JAN-16 05.06.42.047000000 PM,"",24-JAN-16 05.06.42.047000000 PM
67246,3524,"25-01-2016","","",24-JAN-16 05.06.46.415000000 PM,"",24-JAN-16 05.06.46.415000000 PM
67247,3525,"25-01-2016","","",24-JAN-16 05.07.06.914000000 PM,"",24-JAN-16 05.07.06.914000000 PM
67248,3526,"25-01-2016","","",24-JAN-16 05.07.14.589000000 PM,"",24-JAN-16 05.07.14.589000000 PM
67249,3527,"25-01-2016","","",24-JAN-16 05.07.33.122000000 PM,"",24-JAN-16 05.07.33.122000000 PM
67250,3528,"25-01-2016","","",24-JAN-16 05.07.50.282000000 PM,"",24-JAN-16 05.07.50.282000000 PM
67251,3529,"25-01-2016","","",24-JAN-16 05.08.26.895000000 PM,"",24-JAN-16 05.08.26.895000000 PM
67252,2709,"25-01-2016","","",24-JAN-16 05.08.36.006000000 PM,"",24-JAN-16 05.08.36.006000000 PM
67253,2710,"25-01-2016","","",24-JAN-16 05.08.43.775000000 PM,"",24-JAN-16 05.08.43.775000000 PM
66335,2767,"15-01-2016","","",14-JAN-16 05.05.29.420000000 PM,"",14-JAN-16 05.05.29.420000000 PM
66336,2768,"15-01-2016","","",14-JAN-16 05.06.00.948000000 PM,"",14-JAN-16 05.06.00.948000000 PM
66337,2921,"15-01-2016","","",14-JAN-16 05.06.30.604000000 PM,"",14-JAN-16 05.06.30.604000000 PM
66338,3091,"15-01-2016","","",14-JAN-16 05.06.43.677000000 PM,"",14-JAN-16 05.06.43.677000000 PM
66810,3476,"19-01-2016","","",18-JAN-16 05.50.25.927000000 PM,"",18-JAN-16 05.50.25.927000000 PM
66811,3477,"19-01-2016","","",18-JAN-16 05.51.27.670000000 PM,"",18-JAN-16 05.51.27.670000000 PM
66812,3478,"19-01-2016","","",18-JAN-16 05.52.09.279000000 PM,"",18-JAN-16 05.52.09.279000000 PM
66813,3479,"19-01-2016","","",18-JAN-16 05.52.35.227000000 PM,"",18-JAN-16 05.52.35.227000000 PM
66814,3480,"19-01-2016","","",18-JAN-16 05.53.05.341000000 PM,"",18-JAN-16 05.53.05.341000000 PM
66815,3481,"19-01-2016","","",18-JAN-16 05.53.50.761000000 PM,"",18-JAN-16 05.53.50.761000000 PM
66816,3482,"19-01-2016","","",18-JAN-16 05.54.23.784000000 PM,"",18-JAN-16 05.54.23.784000000 PM
66817,3483,"19-01-2016","","",18-JAN-16 05.54.58.454000000 PM,"",18-JAN-16 05.54.58.454000000 PM
66818,3484,"19-01-2016","","",18-JAN-16 05.56.15.467000000 PM,"",18-JAN-16 05.56.15.467000000 PM
66819,3485,"19-01-2016","","",18-JAN-16 05.57.26.603000000 PM,"",18-JAN-16 05.57.26.603000000 PM
66820,3492,"19-01-2016","","",18-JAN-16 05.58.05.876000000 PM,"",18-JAN-16 05.58.05.876000000 PM
66821,2734,"19-01-2016","","",18-JAN-16 05.58.58.726000000 PM,"",18-JAN-16 05.58.58.726000000 PM
66822,2735,"19-01-2016","","",18-JAN-16 06.01.05.811000000 PM,"",18-JAN-16 06.01.05.811000000 PM
66823,2737,"19-01-2016","","",18-JAN-16 06.04.05.953000000 PM,"",18-JAN-16 06.04.05.953000000 PM
66824,2738,"19-01-2016","","",18-JAN-16 06.04.55.585000000 PM,"",18-JAN-16 06.04.55.585000000 PM
66825,2741,"19-01-2016","","",18-JAN-16 06.05.24.459000000 PM,"",18-JAN-16 06.05.24.459000000 PM
66826,2744,"19-01-2016","","",18-JAN-16 06.05.51.726000000 PM,"",18-JAN-16 06.05.51.726000000 PM
66827,2757,"19-01-2016","","",18-JAN-16 06.06.08.764000000 PM,"",18-JAN-16 06.06.08.764000000 PM
66828,2758,"19-01-2016","","",18-JAN-16 06.06.36.217000000 PM,"",18-JAN-16 06.06.36.217000000 PM
66829,2759,"19-01-2016","","",18-JAN-16 06.08.57.463000000 PM,"",18-JAN-16 06.08.57.463000000 PM
66830,2760,"19-01-2016","","",18-JAN-16 06.09.55.572000000 PM,"",18-JAN-16 06.09.55.572000000 PM
66831,2761,"19-01-2016","","",18-JAN-16 06.10.42.224000000 PM,"",18-JAN-16 06.10.42.224000000 PM
66832,2762,"19-01-2016","","",18-JAN-16 06.11.09.855000000 PM,"",18-JAN-16 06.11.09.856000000 PM
66833,2763,"19-01-2016","","",18-JAN-16 06.11.41.501000000 PM,"",18-JAN-16 06.11.41.501000000 PM
66834,2764,"19-01-2016","","",18-JAN-16 06.12.17.894000000 PM,"",18-JAN-16 06.12.17.894000000 PM
66835,2765,"19-01-2016","","",18-JAN-16 06.12.48.640000000 PM,"",18-JAN-16 06.12.48.640000000 PM
66836,2766,"19-01-2016","","",18-JAN-16 06.13.25.971000000 PM,"",18-JAN-16 06.13.25.971000000 PM
66837,2767,"19-01-2016","CZ - Thumbs Up
DOO - Thumbs up, Language[Simplified Chinese + KO]testing completed without any issue.
VCP - Thumbs up
RCS - Thumbs up
PIM - Thumbs Up
FOS - Thumbs up
CST- Thumbs up. Testware issue passed manually.
PLM - Thumbs up - Language and export/importing completed without new issues.
LOG - Thumbs up -Language testing passed(Simplified Chinese + KO)
GBL - Thumbs up -Language testing passed(Simplified Chinese + KO)
","",18-JAN-16 06.14.35.636000000 PM,"",18-JAN-16 06.14.35.636000000 PM
66838,2768,"19-01-2016","","",18-JAN-16 06.15.10.099000000 PM,"",18-JAN-16 06.15.10.099000000 PM
66839,3530,"19-01-2016","","",18-JAN-16 06.15.49.810000000 PM,"",18-JAN-16 06.15.49.810000000 PM
66840,3531,"19-01-2016","","",18-JAN-16 06.15.57.759000000 PM,"",18-JAN-16 06.15.57.759000000 PM
66842,3533,"19-01-2016","","",18-JAN-16 06.18.32.307000000 PM,"",18-JAN-16 06.18.32.307000000 PM
66975,2921,"20-01-2016","","",19-JAN-16 05.40.21.003000000 PM,"",19-JAN-16 05.40.21.003000000 PM
66976,3091,"20-01-2016","","",19-JAN-16 05.40.36.291000000 PM,"",19-JAN-16 05.40.36.291000000 PM
67355,2296,"26-01-2016","","",25-JAN-16 04.36.09.613000000 PM,"",25-JAN-16 04.36.09.613000000 PM
67356,2298,"26-01-2016","","",25-JAN-16 04.36.37.178000000 PM,"",25-JAN-16 04.36.37.178000000 PM
67357,2300,"26-01-2016","","",25-JAN-16 04.36.58.644000000 PM,"",25-JAN-16 04.36.58.644000000 PM
67358,2303,"26-01-2016","","",25-JAN-16 04.37.15.976000000 PM,"",25-JAN-16 04.37.15.976000000 PM
67359,2304,"26-01-2016","","",25-JAN-16 04.37.27.613000000 PM,"",25-JAN-16 04.37.27.613000000 PM
67360,3518,"26-01-2016","","",25-JAN-16 04.37.40.499000000 PM,"",25-JAN-16 04.37.40.499000000 PM
67361,3519,"26-01-2016","","",25-JAN-16 04.37.44.711000000 PM,"",25-JAN-16 04.37.44.711000000 PM
67362,3520,"26-01-2016","","",25-JAN-16 04.37.54.851000000 PM,"",25-JAN-16 04.37.54.851000000 PM
67363,3521,"26-01-2016","","",25-JAN-16 04.38.56.846000000 PM,"",25-JAN-16 04.38.56.846000000 PM
67364,3522,"26-01-2016","","",25-JAN-16 04.39.03.148000000 PM,"",25-JAN-16 04.39.03.148000000 PM
